SystemID,Send Date,Content Name,Testing,Source,Card ID,Tier,Status,EDM_Sent,EDM_Bounce,EDM_Open,EDM_Click,APP_Open
JH-0001829726,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AN0053954,DYNA,Click,1,0,1,1,0
JH-0001829727,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT3251507,EMER,Sent,1,0,0,0,0
JH-0001829728,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AL0224820,EMER,Bounce,0,1,0,0,0
JH-0001829729,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF1862932,DYNA,Open,1,0,1,0,0
JH-0001829730,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2707874,DYNA,Open,1,0,1,0,0
JH-0001829731,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0034391,EMER,Sent,1,0,0,0,0
JH-0001829732,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA3766735,GOLD,Open,1,0,1,0,0
JH-0001829733,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AL0385648,PARA,Open,1,0,1,0,0
JH-0001829734,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CK0053548,DYNA,Open,1,0,1,0,0
JH-0001829735,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AL0171617,GOLD,Sent,1,0,0,0,0
JH-0001829736,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AL0270988,EMER,Click,1,0,1,1,0
JH-0001829737,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD0877588,DYNA,Click,1,0,1,1,0
JH-0001829738,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2387428,GOLD,Sent,1,0,0,0,0
JH-0001829739,2021-11-06T13:10:35.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE8309485,DYNA,Open,1,0,1,0,0
JH-0001598469,2021-10-21T08:33:34.000Z,PPM中華航空會員權益展延-Email-20211021-B3,B,EDM,AJ0000000,GOLD,Sent,1,0,0,0,0
JH-0001598470,2021-10-21T08:33:34.000Z,PPM中華航空會員權益展延-Email-20211021-B3,B,EDM,AA0000000,DYNA,Click,1,0,1,1,0
JH-0001598471,2021-10-21T08:33:34.000Z,PPM中華航空會員權益展延-Email-20211021-B3,B,EDM,CM0000000,EMER,Click,1,0,1,1,0
JH-0001598472,2021-10-21T08:33:34.000Z,PPM中華航空會員權益展延-Email-20211021-B3,B,EDM,AN0000000,DYNA,Click,1,0,1,1,0
JH-0001598488,2021-10-21T08:34:35.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AN0000000,DYNA,Click,1,0,1,1,0
JH-0001598489,2021-10-21T08:34:35.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,CT0000000,EMER,Click,1,0,1,1,0
JH-0001598490,2021-10-21T08:34:35.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AJ0000000,GOLD,Sent,1,0,0,0,0
JH-0001598491,2021-10-21T08:34:35.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AY0000000,GOLD,Sent,1,0,0,0,0
JH-0001598492,2021-10-21T08:34:35.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,SE0000000,PARA,Sent,1,0,0,0,0
JH-0001829634,2021-11-06T02:45:56.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WE4220842,DYNA,Success,0,0,0,0,0
JH-0001598287,2021-10-03T00:00:15.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WE3064634,DYNA,Delivered,0,0,0,0,0
JH-0001598286,2021-10-03T00:00:15.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WD6283765,DYNA,Delivered,0,0,0,0,0
JH-0001598463,2021-10-21T05:01:05.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WA4515557,GOLD,Success,0,0,0,0,0
JH-0001598464,2021-10-21T05:01:05.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,HS0352888,DYNA,Success,0,0,0,0,0
JH-0001598465,2021-10-21T05:01:06.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,CT0922241,DYNA,Delivered,0,0,0,0,0
JH-0001598295,2021-10-03T08:06:23.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,CK0651767,DYNA,Delivered,0,0,0,0,0
JH-0001598462,2021-10-21T04:31:00.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WB3142980,DYNA,Delivered,0,0,0,0,0
JH-0001598497,2021-10-21T16:11:00.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WD4601643,DYNA,Delivered,0,0,0,0,0
JH-0001598473,2021-10-21T08:33:36.000Z,PPM中華航空會員權益展延-Email-20211021-A3,A,EDM,SE0000000,PARA,Open,1,0,1,0,0
JH-0001598474,2021-10-21T08:33:36.000Z,PPM中華航空會員權益展延-Email-20211021-A3,A,EDM,AS0000000,DYNA,Sent,1,0,0,0,0
JH-0001598475,2021-10-21T08:33:36.000Z,PPM中華航空會員權益展延-Email-20211021-A3,A,EDM,AY0000000,GOLD,Click,1,0,1,1,0
JH-0001598476,2021-10-21T08:33:36.000Z,PPM中華航空會員權益展延-Email-20211021-A3,A,EDM,CT0000000,EMER,Open,1,0,1,0,0
JH-0001598477,2021-10-21T08:33:36.000Z,PPM中華航空會員權益展延-Email-20211021-A3,A,EDM,NN0000000,PARA,Open,1,0,1,0,0
JH-0001598466,2021-10-21T07:41:17.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,CT5085167,GOLD,Success,0,0,0,0,0
JH-0001598288,2021-10-03T03:00:51.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WE8695765,DYNA,Delivered,0,0,0,0,0
JH-0001598296,2021-10-03T08:06:25.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WB2197743,DYNA,Delivered,0,0,0,0,0
JH-0001598467,2021-10-21T08:15:25.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WA1709458,DYNA,Delivered,0,0,0,0,0
JH-0001598460,2021-10-21T02:05:29.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WA6448050,GOLD,Delivered,0,0,0,0,0
JH-0001829751,2021-11-07T01:15:30.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD7011123,GOLD,Open,1,0,1,0,0
JH-0001829752,2021-11-07T01:15:30.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB7371843,EMER,Open,1,0,1,0,0
JH-0001829753,2021-11-07T01:15:30.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA4519192,GOLD,Sent,1,0,0,0,0
JH-0001829754,2021-11-07T01:15:30.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB1017191,EMER,Open,1,0,1,0,0
JH-0001829755,2021-11-07T01:15:30.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF2045046,DYNA,Open,1,0,1,0,0
JH-0001829756,2021-11-07T01:15:30.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE1926663,EMER,Sent,1,0,0,0,0
JH-0001829757,2021-11-07T01:15:30.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB1914401,DYNA,Sent,1,0,0,0,0
JH-0001829759,2021-11-07T02:45:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB6927726,GOLD,Bounce,0,1,0,0,0
JH-0001829744,2021-11-06T23:35:33.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD7149172,GOLD,Open,1,0,1,0,0
JH-0001829763,2021-11-07T03:25:47.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA6362234,EMER,Open,1,0,1,0,0
JH-0001829749,2021-11-07T00:00:50.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE0899460,DYNA,Open,1,0,1,0,0
JH-0001829750,2021-11-07T00:00:50.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE9703056,DYNA,Sent,1,0,0,0,0
JH-0001829758,2021-11-07T01:15:32.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CT0220871,EMER,Open,1,0,1,0,0
JH-0001829760,2021-11-07T03:25:45.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD2483460,DYNA,Open,1,0,1,0,0
JH-0001829761,2021-11-07T03:25:45.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD7082043,DYNA,Click,1,0,1,1,0
JH-0001829762,2021-11-07T03:25:45.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA3673348,EMER,Open,1,0,1,0,0
JH-0001829790,2021-11-07T15:50:23.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WB5217480,DYNA,Delivered,0,0,0,0,0
JH-0001829789,2021-11-07T10:50:47.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WA0503223,DYNA,Delivered,0,0,0,0,0
JH-0001829782,2021-11-07T07:10:28.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0643950,EMER,Click,1,0,1,1,0
JH-0001829783,2021-11-07T07:10:28.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF0936933,GOLD,Open,1,0,1,0,0
JH-0001829784,2021-11-07T07:10:28.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB6594726,EMER,Sent,1,0,0,0,0
JH-0001829785,2021-11-07T07:10:28.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD4865297,DYNA,Sent,1,0,0,0,0
JH-0001829786,2021-11-07T07:10:28.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB3358710,DYNA,Bounce,0,1,0,0,0
JH-0001716831,2021-10-22T08:06:05.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WD2430753,DYNA,Delivered,0,0,0,0,0
JH-0001716832,2021-10-22T11:50:22.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WA5260050,DYNA,Success,0,0,0,0,0
JH-0001716833,2021-10-22T11:50:22.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,CK1891787,DYNA,,0,0,0,0,0
JH-0001829830,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AL0633497,DYNA,Open,1,0,1,0,0
JH-0001829831,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA2405845,PARA,Open,1,0,1,0,0
JH-0001829832,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE6055187,GOLD,Sent,1,0,0,0,0
JH-0001829833,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB5847748,DYNA,Sent,1,0,0,0,0
JH-0001829834,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT1111408,DYNA,Sent,1,0,0,0,0
JH-0001829835,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA0113837,DYNA,Sent,1,0,0,0,0
JH-0001829836,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE0925806,DYNA,Sent,1,0,0,0,0
JH-0001829837,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2159594,EMER,Open,1,0,1,0,0
JH-0001829838,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2604137,GOLD,Click,1,0,1,1,0
JH-0001829839,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT3799473,EMER,Open,1,0,1,0,0
JH-0001829840,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD7714934,EMER,Click,1,0,1,1,0
JH-0001829841,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0602807,DYNA,Open,1,0,1,0,0
JH-0001829842,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF3907552,DYNA,Open,1,0,1,0,0
JH-0001829843,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT1479598,GOLD,Open,1,0,1,0,0
JH-0001829844,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA3822333,DYNA,Open,1,0,1,0,0
JH-0001829845,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA6798014,GOLD,Click,1,0,1,1,0
JH-0001829846,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD8789782,DYNA,Sent,1,0,0,0,0
JH-0001829847,2021-11-08T06:50:27.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0456647,GOLD,Sent,1,0,0,0,0
JH-0001829817,2021-11-08T05:00:23.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD4703523,DYNA,Open,1,0,1,0,0
JH-0001829818,2021-11-08T05:00:23.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WF3939963,DYNA,Open,1,0,1,0,0
JH-0001829819,2021-11-08T05:00:23.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0814230,EMER,Sent,1,0,0,0,0
JH-0001829872,2021-11-08T07:05:31.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CK0675011,EMER,Open,1,0,1,0,0
JH-0001598300,2021-10-05T15:50:34.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,CK0710842,GOLD,Delivered,0,0,0,0,0
JH-0001829876,2021-11-08T07:40:12.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD3555393,DYNA,Bounce,0,1,0,0,0
JH-0001829848,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0030846,EMER,Open,1,0,1,0,0
JH-0001829849,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD7295635,GOLD,Click,1,0,1,1,0
JH-0001829850,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA1007460,DYNA,Open,1,0,1,0,0
JH-0001829851,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CK0382713,DYNA,Sent,1,0,0,0,0
JH-0001829852,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CT3344837,DYNA,Click,1,0,1,1,0
JH-0001829853,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA7986780,GOLD,Sent,1,0,0,0,0
JH-0001829854,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CT1197044,GOLD,Open,1,0,1,0,0
JH-0001829855,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WF3939063,DYNA,Open,1,0,1,0,0
JH-0001829856,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE6297840,GOLD,Click,1,0,1,1,0
JH-0001829857,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WB2671920,EMER,Open,1,0,1,0,0
JH-0001829858,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WB1076523,DYNA,Sent,1,0,0,0,0
JH-0001829859,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0510210,GOLD,Open,1,0,1,0,0
JH-0001829860,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA2214336,DYNA,Click,1,0,1,1,0
JH-0001829861,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WB1336173,DYNA,Sent,1,0,0,0,0
JH-0001829862,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WB7504762,DYNA,Click,1,0,1,1,0
JH-0001829863,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE9780298,GOLD,Click,1,0,1,1,0
JH-0001829864,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0540483,EMER,Open,1,0,1,0,0
JH-0001829865,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA1251786,DYNA,Click,1,0,1,1,0
JH-0001829866,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WB6058956,DYNA,Click,1,0,1,1,0
JH-0001829867,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WB0963224,GOLD,Sent,1,0,0,0,0
JH-0001829868,2021-11-08T06:50:30.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CT1416363,EMER,Sent,1,0,0,0,0
JH-0001829805,2021-11-08T04:30:38.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WE5563642,DYNA,Delivered,0,0,0,0,0
JH-0001829804,2021-11-08T04:25:03.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,CT6989264,GOLD,Success,0,0,0,0,0
JH-0001829816,2021-11-08T04:30:41.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD1862651,PARA,Open,1,0,1,0,0
JH-0001598311,2021-10-07T12:10:36.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WF2262824,DYNA,,0,0,0,0,0
JH-0001598309,2021-10-07T04:30:08.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WA9301140,GOLD,Success,0,0,0,0,0
JH-0001598304,2021-10-06T23:30:18.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WD2286090,DYNA,Success,0,0,0,0,0
JH-0001943807,2021-11-21T15:50:14.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WF1413325,DYNA,,0,0,0,0,0
JH-0001598325,2021-10-09T08:15:52.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,CT4750064,GOLD,Delivered,0,0,0,0,0
JH-0001598328,2021-10-09T09:20:36.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WE8585752,GOLD,Delivered,0,0,0,0,0
JH-0001598317,2021-10-09T03:40:13.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WA5229404,DYNA,Delivered,0,0,0,0,0
JH-0001598318,2021-10-09T03:40:14.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,CK4058910,GOLD,Success,0,0,0,0,0
JH-0001829281,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,AN0000000,DYNA,Open,1,0,1,0,0
JH-0001829282,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,AA0000000,DYNA,Click,1,0,1,1,0
JH-0001829283,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,CT0000000,EMER,Open,1,0,1,0,0
JH-0001829284,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,SG0000000,PARA,Click,1,0,1,1,0
JH-0001829285,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,FZ0000000,EMER,Open,1,0,1,0,0
JH-0001829286,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,AJ0000000,GOLD,Sent,1,0,0,0,0
JH-0001829287,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,AY0000000,GOLD,Click,1,0,1,1,0
JH-0001829288,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,NN0000000,PARA,Sent,1,0,0,0,0
JH-0001829311,2021-10-27T03:25:44.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WF3638970,DYNA,Delivered,0,0,0,0,0
JH-0001829312,2021-10-27T03:25:44.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WB8085835,GOLD,Delivered,0,0,0,0,0
JH-0001830311,2021-11-12T15:55:38.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,CT2206067,DYNA,Delivered,0,0,0,0,0
JH-0001830303,2021-11-12T08:16:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA9679577,DYNA,Click,1,0,1,1,0
JH-0001830304,2021-11-12T08:16:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE4626371,GOLD,Open,1,0,1,0,0
JH-0001830305,2021-11-12T08:16:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB5192864,GOLD,Open,1,0,1,0,0
JH-0001830306,2021-11-12T08:16:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB5582553,EMER,Open,1,0,1,0,0
JH-0001830307,2021-11-12T08:16:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB8739764,DYNA,Open,1,0,1,0,0
JH-0001830308,2021-11-12T08:16:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT5798913,GOLD,Click,1,0,1,1,0
JH-0001830309,2021-11-12T08:16:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA5836061,GOLD,Bounce,0,1,0,0,0
JH-0001598335,2021-10-10T05:56:26.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WE6478863,GOLD,Delivered,0,0,0,0,0
JH-0001598329,2021-10-09T23:50:17.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WA7116614,DYNA,Delivered,0,0,0,0,0
JH-0001829300,2021-10-26T03:33:17.000Z,[TRN]旅遊小叮嚀APP_ZH - 20210928 - GA test only,,APP,CA0000000,GOLD,,0,0,0,0,0
JH-0001829301,2021-10-26T03:33:17.000Z,[TRN]旅遊小叮嚀APP_ZH - 20210928 - GA test only,,APP,SE0000000,PARA,Success,0,0,0,0,0
JH-0001598334,2021-10-10T05:26:20.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WD9443092,DYNA,Delivered,0,0,0,0,0
JH-0001598336,2021-10-11T03:40:20.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WB6281166,DYNA,Success,0,0,0,0,0
JH-0001829305,2021-10-26T23:21:04.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,CT1442722,DYNA,Delivered,0,0,0,0,0
JH-0001829320,2021-10-28T02:05:26.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,CT5465272,DYNA,,0,0,0,0,0
JH-0001830335,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0119507,DYNA,Sent,1,0,0,0,0
JH-0001830336,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0078952,EMER,Sent,1,0,0,0,0
JH-0001830337,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WB2862652,DYNA,Open,1,0,1,0,0
JH-0001830338,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0060906,EMER,Open,1,0,1,0,0
JH-0001830339,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CT0288966,EMER,Open,1,0,1,0,0
JH-0001830340,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0736716,EMER,Bounce,0,1,0,0,0
JH-0001830341,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0366300,EMER,Sent,1,0,0,0,0
JH-0001830342,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WF3943934,DYNA,Open,1,0,1,0,0
JH-0001830343,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WB6074381,EMER,Sent,1,0,0,0,0
JH-0001830344,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0720167,EMER,Sent,1,0,0,0,0
JH-0001830345,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CT0288977,EMER,Sent,1,0,0,0,0
JH-0001830346,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA3112457,EMER,Click,1,0,1,1,0
JH-0001830347,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0468843,EMER,Open,1,0,1,0,0
JH-0001830348,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD4520564,DYNA,Open,1,0,1,0,0
JH-0001830349,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0146755,EMER,Open,1,0,1,0,0
JH-0001830350,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA4413723,EMER,Sent,1,0,0,0,0
JH-0001830351,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD0851095,EMER,Sent,1,0,0,0,0
JH-0001830352,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE8491972,DYNA,Click,1,0,1,1,0
JH-0001830353,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE3961236,EMER,Sent,1,0,0,0,0
JH-0001830354,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA0111025,EMER,Open,1,0,1,0,0
JH-0001830355,2021-11-13T06:45:40.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0239657,DYNA,Sent,1,0,0,0,0
JH-0001829319,2021-10-27T23:53:19.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WA0574784,GOLD,,0,0,0,0,0
JH-0001830328,2021-11-13T05:35:17.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE6481484,DYNA,Open,1,0,1,0,0
JH-0001830329,2021-11-13T05:35:17.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD5605986,GOLD,Click,1,0,1,1,0
JH-0001830330,2021-11-13T05:35:17.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD3185223,EMER,Open,1,0,1,0,0
JH-0001830331,2021-11-13T05:35:17.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE6524010,DYNA,Sent,1,0,0,0,0
JH-0001830332,2021-11-13T05:35:17.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD7171435,DYNA,Open,1,0,1,0,0
JH-0001830333,2021-11-13T05:35:17.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB3620485,GOLD,Sent,1,0,0,0,0
JH-0001830334,2021-11-13T05:35:17.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA6609396,DYNA,Sent,1,0,0,0,0
JH-0001829327,2021-10-28T07:06:21.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WA3489704,DYNA,Delivered,0,0,0,0,0
JH-0001829328,2021-10-28T08:16:17.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WE9494842,DYNA,Delivered,0,0,0,0,0
JH-0001830447,2021-11-14T00:31:17.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,HS0088560,DYNA,Delivered,0,0,0,0,0
JH-0001830463,2021-11-14T06:40:31.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD1897165,EMER,Open,1,0,1,0,0
JH-0001830464,2021-11-14T06:40:32.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WA7187321,DYNA,Delivered,0,0,0,0,0
