SystemID,Send Date,Content Name,Testing,Source,Card ID,Tier,Status,EDM_Sent,EDM_Bounce,EDM_Open,EDM_Click,APP_Open
JH-0001598360,2021-10-15T08:05:39.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WB0218878,GOLD,Success,0,0,0,0,0
JH-0001598345,2021-10-14T04:22:27.000Z,PPM 中華航空會員權益展延-Email-20210928-B2,B,EDM,WF2629451,DYNA,,0,1,0,0,0
JH-0001598350,2021-10-14T06:20:37.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,CT4915765,GOLD,Success,0,0,0,0,0
JH-0001598359,2021-10-15T08:05:37.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WE1202804,GOLD,Success,0,0,0,0,0
JH-0001598347,2021-10-14T04:24:24.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,WF2629451,DYNA,,0,1,0,0,0
JH-0001598346,2021-10-14T04:22:29.000Z,PPM 中華航空會員權益展延-Email-20210928-A2,A,EDM,WF3897167,DYNA,,0,1,0,0,0
JH-0001716847,2021-10-24T06:35:29.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,CT0672546,DYNA,Delivered,0,0,0,0,0
JH-0001716844,2021-10-24T06:05:23.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WE1129915,DYNA,Success,0,0,0,0,0
JH-0001716845,2021-10-24T06:05:23.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WF2446481,DYNA,Success,0,0,0,0,0
JH-0001716848,2021-10-24T15:50:20.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WD9677867,DYNA,Success,0,0,0,0,0
JH-0001716849,2021-10-24T15:50:22.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WD0483142,DYNA,Delivered,0,0,0,0,0
JH-0001716850,2021-10-24T15:50:22.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,CT1776453,GOLD,Delivered,0,0,0,0,0
JH-0001598339,2021-10-12T05:30:29.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WB7390023,DYNA,Delivered,0,0,0,0,0
JH-0001598341,2021-10-12T16:45:20.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WA0459415,DYNA,Success,0,0,0,0,0
JH-0001716846,2021-10-24T06:05:25.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WB9796871,GOLD,Success,0,0,0,0,0
JH-0001598361,2021-10-15T15:35:37.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WB5530206,DYNA,Delivered,0,0,0,0,0
JH-0001598362,2021-10-15T15:35:39.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WA9504821,GOLD,Success,0,0,0,0,0
JH-0001829315,2021-10-27T06:40:26.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WB3361004,DYNA,,0,0,0,0,0
JH-0001598340,2021-10-12T08:46:03.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WA5556420,GOLD,Success,0,0,0,0,0
JH-0001598352,2021-10-14T08:15:59.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WF3793386,DYNA,,0,0,0,0,0
JH-0001598368,2021-10-16T09:21:12.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WD1079954,DYNA,Delivered,0,0,0,0,0
JH-0001598366,2021-10-16T07:05:22.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WF1744143,DYNA,Success,0,0,0,0,0
JH-0001598367,2021-10-16T08:15:24.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WA7173696,GOLD,Delivered,0,0,0,0,0
